ID,Latitude,Longitude
AZ3330810964820111010,33.285,-109.674
UT3971911241920110815,39.712,-112.416
MT4751911341120110816,47.608,-113.427
NV3884811963920110816,38.848,-119.604
AZ3331811087020110817,33.323,-110.873
MN4790609152420110817,47.828,-91.298
NM3572810657220110817,35.726,-106.59
TX3098709420120110817,31.014,-94.204
UT3761911218820110817,37.618,-112.189
AZ3351411132920110818,33.5,-111.317
CA4189912012320110818,41.918,-120.115
FL2632608054720110818,26.298,-80.6
ID4551711451120110818,45.523,-114.433
NM3313310507720110818,33.108,-105.071
OK3434609658820110818,34.355,-96.598
TX3003310418920110819,30.025,-104.18
TX3459410106920110819,34.591,-101.078
AZ3383511101020110820,33.825,-110.978
AZ3580711193420110820,35.814,-111.916
AZ3598111192720110820,35.97,-111.931
OR4300312219820110820,43.004,-122.21
TX3127009776020110820,31.236,-97.736
UT4182911286620110820,41.859,-112.864
UT4194611259120110820,41.955,-112.583
WY4356311039520110820,43.54,-110.334
ID4274711279320110821,42.752,-112.78
ID4295111354520110821,42.963,-113.511
WA4799211896720110821,47.999,-118.973
WY4195210526420110821,41.931,-105.232
WY4495310930920110821,45.001,-109.332
MT4517010618320110822,45.128,-106.04
MT4526310580220110822,45.235,-105.785
MT4553410668420110822,45.532,-106.645
MT4568210688720110822,45.65,-106.812
MT4577310607420110822,45.765,-106.041
MT4583610601620110822,45.837,-105.997
MT4671611388820110822,46.901,-113.866
OR4463812121020110822,44.638,-121.2
OR4555812091720110822,45.563,-120.928
WY4449810543920110822,44.479,-105.437
TX3339109814820110823,33.385,-98.153
LA3007808990820110824,30.061,-89.906
MT4555111331620110824,45.553,-113.299
NV3997911943320110824,39.98,-119.442
OR4235811722120110824,42.324,-117.189
OR4476712123320110824,44.745,-121.505
OR4493112043020110824,44.996,-120.421
OR4503712107920110824,44.97,-121.024
TX3512710125220110824,35.14,-101.239
AZ3198511002520110825,31.977,-110.033
CA3766311987120110825,37.678,-119.849
ID4365211280320110825,43.724,-112.712
ID4498311423620110825,44.987,-114.175
ID4635811475620110825,46.349,-114.747
NV3735511477120110825,37.364,-114.749
OR4268311872620110825,42.687,-118.746
OR4298311853820110825,42.99,-118.54
OR4391611746120110825,43.916,-117.454
OR4473012013820110825,44.756,-120.104
TX3485810125120110825,34.857,-101.237
WY4294910640920110825,42.946,-106.413
WY4302610490720110825,43.005,-104.912
WY4322410487820110825,43.243,-104.831
WY4338310434020110825,43.37,-104.354
WY4445711028320110825,44.47,-110.271
OR4309711823520110825,43.068,-118.234
AZ3589711200120110826,35.899,-111.998
AZ3689811363420110826,36.906,-113.611
OR4485612210620110826,44.863,-122.098
TX3120009777320110826,31.195,-97.782
WY4388511010720110826,43.893,-110.034
NV3998511750620110827,39.981,-117.499
OR4542512164220110827,45.427,-121.701
WY4469810555220110827,44.681,-105.52
TX3631110122720110827,36.311,-101.226
AZ3340011115020110828,33.395,-111.15
CA3536411577420110828,35.356,-115.775
MT4563111461820110828,45.632,-114.621
MT4596311360620110828,45.959,-113.606
MT4622211394220110828,46.238,-113.851
OR4435212182320110828,44.362,-121.867
TX3142009810920110828,31.427,-98.1
TX3335510043620110828,33.366,-100.436
WY4452110742120110828,44.533,-107.397
AZ3327111471120110829,33.275,-114.703
MT4578210884420110829,45.746,-108.825
NV3719411461620110829,37.22,-114.593
OK3597209656420110829,35.977,-96.556
WA4566512100820110829,45.682,-120.946
WA4825011939020110829,48.442,-119.648
OK3553609741520110830,35.557,-97.406
TX3214910122820110830,32.176,-101.223
TX3278109843820110830,32.823,-98.447
WY4182510535820110830,41.82,-105.324
TX3209109495620110830,32.099,-94.956
ID4312311575820110831,43.107,-115.738
ID4390811297320110831,43.906,-112.975
TX3073809581820110831,30.737,-95.826
TX3455410094920110831,34.577,-100.941
UT4149411255520110831,41.489,-112.566
WA4769312310920110831,47.696,-123.106
WY4340410426920110831,43.41,-104.289
ID4280911470420110901,42.818,-114.624
OK3471109880020110901,34.765,-98.695
UT3965711220620110901,39.676,-112.198
CA3435511743420110902,34.368,-117.448
FL3039008238920110902,30.376,-82.376
LA3205609306220110902,32.05,-93.103
NM3309810388420110903,33.106,-103.877
TX3182709733920110903,31.817,-97.351
AR3400909358820110904,34.002,-93.599
CA3507211843420110904,35.016,-118.395
OK3425009521720110904,34.218,-95.234
TX2978609642120110904,29.758,-96.473
TX2982309739320110904,29.806,-97.43
TX3000209683620110904,29.978,-96.841
TX3015109722520110904,30.13,-97.235
TX3038309808520110904,30.407,-98.109
TX3125609613020110904,31.228,-96.154
TX3132409534520110904,31.288,-95.355
TX3168409676120110904,31.629,-96.715
TX3175209496120110904,31.717,-94.959
TX3187009562420110904,31.845,-95.639
TX3250909488420110904,32.491,-94.926
TX3269809481620110904,32.701,-94.802
TX3297309443120110904,32.892,-94.44
TX3199309545120110904,31.991,-95.457
TX3027009581820110905,30.235,-95.829
TX3161209566220110905,31.609,-95.673
TX3271009425420110905,32.686,-94.27
LA3287709403420110906,32.897,-94.046
OR4579411674120110907,45.786,-116.716
WA4594612067220110907,45.913,-120.685
OR4330012051720110908,43.183,-120.331
OR4347112095920110908,43.488,-120.964
CA3794512084420110909,37.939,-120.908
MT4820911323720110909,48.203,-113.243
SD4376410207220110909,43.775,-102.052
CA3511711878320110910,35.117,-118.759
CA3511811837820110910,35.285,-118.492
CA3539511864020110910,35.39,-118.698
TX3165109516420110911,31.649,-95.147
TX3248409418820110911,32.479,-94.19
AZ3626211381420110911,36.258,-113.81
OK3570509519920110912,35.73,-95.174
WY4360211036420110912,43.611,-110.34
CA3713411828320110913,37.118,-118.299
LA3280009399120110913,32.798,-93.987
NV4044111862420110913,40.452,-118.631
TX2972609568620110913,29.754,-95.662
ID4377711654320110719,43.77,-116.567
MT4751811328120110719,47.531,-113.229
SD4362810403320110719,43.635,-104.048
TX3194210124620110719,31.941,-101.261
NM3208610472220110720,32.097,-104.742
NM3240310490220110720,32.391,-104.866
NM3375910483320110720,33.77,-104.822
AZ3446811148220110721,34.485,-111.461
AZ3472511155020110721,34.734,-111.576
CA3327711653720110721,33.314,-116.478
ID4350011613420110721,43.478,-116.115
NM3487210425920110721,34.505,-104.577
TX3028810412620110721,30.3,-104.119
NM3352910849720110722,33.517,-108.495
WY4381510955820110722,43.83,-109.468
CO3766210355320110723,37.655,-103.547
NV4064511642320110723,40.634,-116.415
TX3029410244520110725,30.313,-102.488
WA4749511901720110725,47.481,-118.984
TX3253809889920110726,32.56,-98.919
AR3523409425720110728,35.258,-94.238
FL2785708054020110728,27.848,-80.551
ID4320311617420110728,43.198,-116.161
AR3447309359820110729,34.472,-93.618
NV3973911926920110729,39.753,-119.28
NV4152411744120110729,41.549,-117.43
ID4238811485020110730,42.387,-114.876
NM3408810392020110730,34.06,-103.871
NV3991711980520110730,39.952,-119.862
TX3042610382020110730,30.422,-103.771
CA3766311970420110731,37.664,-119.686
NM3158510868020110731,31.589,-108.698
NV4117611810720110731,41.169,-118.093
OR4296711776020110731,43.001,-117.793
AZ3418911085320110801,34.194,-110.859
FL2573308053320110801,25.736,-80.571
OR4474212096020110801,44.709,-120.927
OR4485812079620110801,44.875,-120.842
TX3582410133620110801,35.875,-101.317
ID4603811522020110802,46.035,-115.236
ID4650611450320110802,46.49,-114.463
NM3307110526320110802,33.092,-105.231
OR4472112022920110802,44.699,-120.223
TX3567810118620110802,35.694,-101.178
AR3525709407720110803,35.251,-94.078
CO3825210820820110803,38.254,-108.192
ID4201911522420110803,42.001,-115.246
AZ3599011395020110803,35.999,-113.914
AR3485409486020110804,34.854,-94.875
ID4240411508520110804,42.398,-115.091
ID4286211512120110804,42.857,-115.116
ID4286811452720110804,42.889,-114.527
ID4299211488320110804,43.002,-114.87
ID4309111535220110804,43.071,-115.371
ID4324411626620110804,43.242,-116.277
ID4420911535720110804,44.216,-115.349
NV4082511600720110804,40.845,-115.961
NV4182211640620110804,41.811,-116.431
OR4530112101720110804,45.282,-120.983
VA3657807650120110804,36.574,-76.49
ID4583511503020110805,45.828,-115.039
LA2992909347420110703,29.935,-93.485
SC3376907891720110703,33.787,-78.913
AZ3585011202320110704,35.865,-112.023
AZ3621711223520110704,36.25,-112.226
TX3015310450720110704,30.159,-104.517
TX3284309818520110704,32.852,-98.201
NV3705411645220110705,37.062,-116.407
AZ3338311046320110706,33.382,-110.351
TX3205610062720110706,32.024,-100.612
OR4478312125820110707,44.78,-121.272
CA3626811851120110708,36.301,-118.536
AZ3498711159420110709,34.984,-111.606
AZ3655111380820110709,36.571,-113.848
NM3572010336220110709,35.748,-103.371
TX3295210110120110709,32.952,-101.109
TX3443510005220110709,34.501,-100.028
NM3328410853220110711,33.282,-108.51
MT4665411363020170719,46.646,-113.613
UT4117111287820170719,41.086,-112.882
MT4721710790020170719,47.182,-107.777
MT4732310803520170719,47.313,-107.994
MT4551810783220170720,45.551,-107.797
MT4574510835020170720,45.763,-108.348
MT4806210473420170720,48.07,-104.675
MT4722711375220170720,47.218,-113.767
WA4671511999020170720,46.684,-119.993
UT4185611306220170720,41.821,-113.049
OK3481209980720170720,34.842,-99.806
NJ3968007464020170720,39.677,-74.638
OR4566512011720170721,45.682,-120.069
MT4637311093520170721,46.36,-110.87
MT4715311245620170723,47.142,-112.438
TX3580610109720170722,35.856,-101.111
OR4470812185620170724,44.699,-121.875
NV4016211876720170723,40.161,-118.769
ID4347711421120170723,43.49,-114.168
CA3978012014320170806,39.779,-120.148
CA4083912297820170808,40.845,-123.01
CA4018412336320170808,40.192,-123.348
CA4011512332020170808,40.119,-123.299
CA4194712334920170808,41.935,-123.325
OR4294112254720170808,42.956,-122.577
MT4885711485720170808,48.86,-114.849
NV4111111808920170808,41.121,-118.024
ID4708211553120170808,47.082,-115.51
ID4242611608120170808,42.42,-116.098
MT4535410454920170808,45.331,-104.561
OR4303712246520170809,43.047,-122.447
OR4318212230620170809,43.176,-122.312
OR4509112124520170809,44.974,-121.198
UT4025311389720170809,40.243,-113.877
WA4824811858220170809,48.266,-118.556
CA4145212338020170811,41.465,-123.427
OR4254212214420170810,42.548,-122.147
OR4309112272520170810,43.089,-122.704
OR4340212236220170810,43.403,-122.38
NV4031111922920170810,40.333,-119.213
OR4331112282720170810,43.296,-122.838
OR4410112190920170810,44.129,-121.874
OR4410112199420170810,44.098,-122.005
WA4691112130920170810,46.92,-121.317
OR4404612205520170810,44.041,-122.058
OR4209312329420170811,42.098,-123.298
CA4198012316420170811,41.95,-123.136
OR4311112241120170811,43.122,-122.404
OR4320912249720170811,43.216,-122.504
OR4400312257520170811,44.004,-122.512
MT4897311544120170811,48.979,-115.351
OR4474912191520170811,44.742,-121.926
OR4484012069620170811,44.874,-120.716
OR4441212141120170811,44.413,-121.381
OR4425712174320170811,44.26,-121.688
OR4412912209720170811,44.135,-122.098
MT4860711382920170811,48.594,-113.84
MT4817011309420170811,48.222,-113.122
WY4397610791720170811,43.945,-107.912
CA3386711768620170925,33.861,-117.66
CA3627011849820170925,36.285,-118.471
WA4750711957520170930,47.491,-119.561
NV3882011959620171003,38.829,-119.604
AZ3447811108720171006,34.49,-111.069
CA3386511772020171009,33.823,-117.734
CA3839112224120171009,38.364,-122.237
CA3838712252020171009,38.349,-122.503
CA3936812133420171009,39.359,-121.375
CA3958812158520171009,39.591,-121.585
CA3859812261820171009,38.568,-122.68
CA3900312269020171009,38.992,-122.666
CA3931312322020171009,39.339,-123.213
CA3874312290720171009,38.77,-122.883
CA3815112243520171009,38.155,-122.474
TX2881109562920171016,28.813,-95.62
TX2964909413920171017,29.639,-94.2
WA4749512042120171101,47.503,-120.4
WA4737712101920170812,47.341,-120.978
UT3999411131620170812,40.006,-111.252
WA4751412095920170812,47.509,-120.919
OR4210812315720170812,42.108,-123.136
OR4330612262220170812,43.3,-122.574
WA4677011943620170812,46.782,-119.349
WA4695112137420170812,46.999,-121.405
MT4875811404020170812,48.743,-114.061
ID4588211496020170812,45.893,-114.947
UT4157611263120170812,41.475,-112.704
CA4178612347520170812,41.747,-123.58
CA3753811959820170813,37.568,-119.576
OR4503912058720170813,45.025,-120.583
NV4109811409020170813,41.106,-114.095
ID4624611454720170813,46.262,-114.525
CA3398311730820170813,33.984,-117.29
ID4613211513120170814,46.133,-115.137
WY4306810657820170814,43.045,-106.567
MT4885211330020170816,48.868,-113.265
ID4631411497720170816,46.306,-114.972
MT4795711307120170816,47.962,-113.038
ID4626711481720170817,46.27,-114.8
WA4731411973620170817,47.304,-119.718
TX2892509693720170818,28.911,-96.963
CA3837311989620170819,38.38,-119.875
OR4268411756520170819,42.665,-117.559
CO4092510688420170819,40.926,-106.86
TX2960909430320170819,29.601,-94.319
UT4091011299620170820,40.916,-112.991
MT4562710621720170821,45.621,-106.216
LA2989809339320170821,29.897,-93.4
NV3910511945620170822,39.102,-119.443
NV3933911929420170822,39.318,-119.301
WA4742811871020170823,47.464,-118.722
ID4218611510920170824,42.185,-115.159
MT4495911276420170823,44.982,-112.792
NV4197911553720170823,41.978,-115.567
NV4142011550520170823,41.407,-115.497
UT4180511308820170823,41.831,-113.109
UT4179811316520170823,41.78,-113.161
ID4221411690720170824,42.211,-116.904
MT4599610625820170824,46.036,-106.312
MT4828710715120170824,48.284,-107.153
MT4593411198920170825,45.947,-111.981
ID4439211551320170824,44.396,-115.545
ID4379411205520170825,43.859,-112.04
MT4729710736420170825,47.311,-107.388
MT4605110647720170825,46.059,-106.497
MT4808911301520170825,48.115,-112.942
MT4562810684420170826,45.625,-106.829
MT4566411020520170826,45.653,-110.18
OR4293912360020170827,42.9,-123.543
MT4817010962220170827,48.231,-109.576
NV3975311771020170827,39.725,-117.735
ID4456911541820170827,44.567,-115.397
OR4218311730920170828,42.196,-117.313
CA3744911965020170829,37.441,-119.613
CA4039512024220170829,40.432,-120.247
OR4375212142520170829,43.757,-121.402
CA3615911869620170829,36.122,-118.708
CA3957512131620170829,39.578,-121.277
NV4078411553020170829,40.779,-115.556
NV4198611423820170829,41.977,-114.235
MT4749511506020170829,47.475,-115.046
ID4421111326020170829,44.217,-113.243
CA3861911955720170829,38.659,-119.571
NV4069711993420170830,40.721,-119.918
NV3698611640020170830,36.975,-116.448
MT4850811564920170830,48.519,-115.606
NV4006411810920170830,40.058,-118.086
UT4052111287020170830,40.524,-112.862
NV4027311946420170830,40.276,-119.374
MT4789611530920170830,47.918,-115.26
MT4766611562420170830,47.661,-115.585
MT4775411540420170830,47.783,-115.328
NV4117211573120170830,41.174,-115.693
MT4573910600920170830,45.855,-106.027
MT4592910529120170830,45.891,-105.265
NV4097111711220170830,40.957,-117.117
CA4077112312420170831,40.775,-123.062
MT4589510629920170831,45.883,-106.247
MT4606710845520170831,46.056,-108.448
ID4615911548420170831,46.154,-115.49
ID4582211488520170831,45.817,-114.846
WY4468210625220170831,44.689,-106.226
WY4495610647120170831,44.96,-106.469
WA4811712037720170831,48.113,-120.394
ID4280311340520170901,42.815,-113.363
CA3575611840320170901,35.765,-118.381
MT4777610686320170901,47.782,-106.861
ID4600511478520170901,46.001,-114.784
CA3429511836120170901,34.23,-118.316
MT4895411473020170902,48.963,-114.705
CA3398111711620170902,33.991,-117.121
OR4563012190420170902,45.618,-121.942
ID4695611662720170902,46.964,-116.614
CA3721711946920170903,37.236,-119.466
ID4587711483620170903,45.879,-114.82
MT4504710730420170903,45.032,-107.288
CA3812011994120170904,38.121,-119.948
WA4716312143620170905,47.181,-121.433
CO4060010711020170904,40.592,-107.102
CO3759010839120170905,37.585,-108.405
WA4684911927920170907,46.845,-119.247
ID4619011539120170907,46.254,-115.317
OR4352711767320170908,43.531,-117.678
ID4540111652720170908,45.414,-116.527
MT4506910884420170908,45.084,-108.857
OR4447912049720170909,44.477,-120.463
WY4138811077820170909,41.399,-110.757
CO4034410811720170909,40.389,-108.118
MT4622411032120170910,46.23,-110.276
SD4362310345520170911,43.62,-103.442
NV4025811642420170912,40.223,-116.435
CA4022812303620170913,40.213,-123.027
NV4197111572520170914,41.979,-115.725
NM3572510679220170915,35.724,-106.797
TX3179309977020170919,31.812,-99.745
CO4033110843720170921,40.381,-108.402
TX3411910045420170723,34.117,-100.459
WA4885512041420170723,48.943,-120.337
OK3486109925220170723,34.866,-99.265
CA4197112099820170724,41.966,-120.997
NV3885411961720170724,38.855,-119.588
NV4153911876620170724,41.549,-118.772
NV4182011866720170724,41.84,-118.652
OR4214111863020170724,42.118,-118.627
NV4036311743720170724,40.347,-117.451
MT4726811348520170724,47.264,-113.22
WY4498310578720170724,44.974,-105.796
WA4676012054120170724,46.758,-120.544
TX3597310126620170724,35.936,-101.233
ID4458811469520170724,44.546,-114.628
MT4504110573120170724,45.017,-105.733
CA4159712349220170725,41.59,-123.493
OR4279812231820170725,42.772,-122.244
CA4130712105620170725,41.279,-121.008
OR4473612104220170725,44.69,-121.012
NV4124911748820170725,41.259,-117.474
CA4154912328620170726,41.546,-123.303
CA4185212099120170726,41.879,-120.895
CA3851812110420170726,38.529,-121.048
NV4131811714520170726,41.313,-117.154
ID4295711446320170726,42.955,-114.438
OR4313911723620170727,43.155,-117.233
MT4792010748820170727,47.946,-107.514
OR4350811741120170728,43.509,-117.399
MT4576510795620170728,45.749,-108.005
OR4298012228220170729,42.992,-122.22
CA3990612097220170729,39.903,-120.944
OR4362811730020170729,43.629,-117.288
OR4253311772120170725,42.518,-117.738
MT4593110483420170725,45.921,-104.844
ID4549011522720170729,45.364,-115.156
CA3602811896220170730,36.015,-118.933
NV4125511533320170730,41.225,-115.334
ID4328511299920170730,43.282,-113.088
WA4612012004220170730,46.144,-120.054
CA3553111864820170730,35.518,-118.645
ID4235211343720170730,42.331,-113.418
OR4231312098120170731,42.298,-120.973
NV4189911741020170731,41.901,-117.412
CA3764411961820170801,37.654,-119.588
NV4162111423720170801,41.562,-114.237
ID4554811595020170801,45.538,-115.907
ID4597811510820170802,45.975,-115.074
CO3717510737520170802,37.207,-107.413
ID4488311472920170802,44.894,-114.71
OR4356811993720170802,43.43,-119.888
ID4335311286620170802,43.329,-112.86
CA4146612032120170803,41.464,-120.262
OR4443511721920170803,44.426,-117.235
CA3624711830320170803,36.25,-118.292
OR4400912217020170804,44.003,-122.154
ID4306511438720170804,43.155,-114.193
WY4219011071520170804,42.182,-110.675
ID4270611272520170805,42.699,-112.605
WA4630311818520170805,46.331,-118.187
ID4286511471220170805,42.878,-114.574
NV3954311969620170806,39.551,-119.669
ID4601011688120170715,46.015,-116.89
ID4603611671720170715,45.968,-116.803
CA3761912020720170716,37.55,-120.121
MT4862810566520170716,48.631,-105.705
MT4557110633120170716,45.56,-106.315
MT4727311313820170716,47.298,-113.111
ID4592111449120170716,45.914,-114.508
SD4359910153320170716,43.615,-101.534
NV4090811577720170717,40.92,-115.725
NV4070611769720170717,40.687,-117.62
